Filename,Volume_cm3,Height_m,Alpha,Method,MaxX,MaxY,MaxZ
cluster_221.txt,1.986427,0.007830,,convex,6.288840,2.542380,-0.129180
cluster_222.txt,17.881473,0.028700,,convex,5.607150,2.647010,-0.077550
cluster_223.txt,40.239291,0.048010,,convex,5.733450,2.701720,-0.059150
cluster_224.txt,3.985027,0.017980,,convex,5.827120,2.668450,-0.083440
cluster_225.txt,0.609414,0.010650,,convex,5.809130,2.721410,-0.088140
cluster_226.txt,44.642762,0.075820,,convex,5.702150,2.758400,-0.021470
cluster_227.txt,2.940270,0.017510,,convex,5.753730,2.795210,-0.079640
cluster_228.txt,1.418306,0.011350,,convex,5.841280,2.893420,-0.086690
cluster_229.txt,1.271537,0.016030,,convex,5.844870,2.925830,-0.077600
cluster_23.txt,3.808961,0.024000,,convex,5.725900,1.905780,-0.092990
cluster_230.txt,0.702851,0.009110,,convex,5.867230,2.868660,-0.085650
cluster_231.txt,2.729884,0.022900,,convex,5.990010,2.641530,-0.080970
cluster_232.txt,21.304352,0.036480,,convex,6.017750,2.725060,-0.064290
cluster_233.txt,2.772632,0.016710,,convex,6.086780,2.625440,-0.094640
cluster_234.txt,1.465318,0.014950,,convex,6.099450,2.656240,-0.093130
cluster_235.txt,2.504267,0.013110,,convex,5.889800,2.756960,-0.091730
cluster_236.txt,1.651863,0.014650,,convex,5.888560,2.789850,-0.087080
cluster_237.txt,2.354841,0.017590,,convex,5.964230,2.828140,-0.086130
cluster_238.txt,5.618680,0.019280,,convex,6.140570,2.691010,-0.086870
cluster_239.txt,2.093330,0.013380,,convex,6.186560,2.688960,-0.103070
cluster_24.txt,4.044798,0.025340,,convex,5.688600,1.959550,-0.092200
cluster_240.txt,1.328172,0.009940,,convex,6.153590,2.725680,-0.098330
cluster_241.txt,8.421654,0.031810,,convex,6.305420,2.651910,-0.099070
cluster_242.txt,7.703267,0.029080,,convex,6.241050,2.616920,-0.097500
cluster_243.txt,10.501990,0.021200,,convex,6.265010,2.674270,-0.103070
cluster_244.txt,5.571967,0.028250,,convex,6.267240,2.726640,-0.089400
cluster_245.txt,2.649039,0.016250,,convex,6.123200,2.767750,-0.085940
cluster_246.txt,0.541506,0.007160,,convex,6.186750,2.779310,-0.099900
cluster_247.txt,0.252196,0.007100,,convex,6.170970,2.830940,-0.088280
cluster_248.txt,2.018681,0.019350,,convex,6.239760,2.736230,-0.097010
cluster_249.txt,1.466033,0.009650,,convex,6.324250,2.767060,-0.120690
cluster_25.txt,21.746956,0.034440,,convex,5.514330,1.994230,-0.075110
cluster_250.txt,0.462713,0.008760,,convex,5.936820,2.856840,-0.091290
cluster_251.txt,0.902453,0.010110,,convex,5.892710,2.945760,-0.090220
cluster_252.txt,1.134700,0.013320,,convex,6.025190,2.941920,-0.077550
cluster_253.txt,1.799328,0.015010,,convex,6.092470,2.948120,-0.067860
cluster_254.txt,0.383181,0.006840,,convex,5.991630,2.989250,-0.087600
cluster_255.txt,0.425570,0.016760,,convex,6.024270,3.003570,-0.063750
cluster_256.txt,6.949190,0.020350,,convex,6.186800,2.901610,-0.085560
cluster_257.txt,1.076645,0.008640,,convex,6.194590,2.863620,-0.088080
cluster_258.txt,3.226702,0.019390,,convex,6.123250,2.993750,-0.065310
cluster_259.txt,2.205576,0.014020,,convex,6.144740,2.988550,-0.075190
cluster_26.txt,4.908585,0.027130,,convex,5.599760,1.965570,-0.086450
cluster_260.txt,1.774434,0.016560,,convex,6.169440,3.014990,-0.064840
cluster_261.txt,38.241351,0.038240,,convex,6.301070,3.023460,-0.043760
cluster_262.txt,5.568331,0.031400,,convex,6.488250,2.180080,-0.102440
cluster_263.txt,2.192765,0.030810,,convex,6.397570,2.226050,-0.096570
cluster_264.txt,9.472831,0.029270,,convex,6.500920,2.373770,-0.114300
cluster_265.txt,2.691552,0.016520,,convex,6.471330,2.397280,-0.129470
cluster_266.txt,2.315590,0.017260,,convex,6.505500,2.304930,-0.127850
cluster_267.txt,0.934168,0.011180,0.50,alpha,6.523240,2.249750,-0.132720
cluster_268.txt,3.122496,0.015250,,convex,6.547220,2.193140,-0.125080
cluster_269.txt,4.214211,0.021220,,convex,6.674850,2.246240,-0.112630
cluster_27.txt,1.658574,0.011570,,convex,5.568540,1.995650,-0.096580
cluster_270.txt,4.360807,0.021550,,convex,6.717900,2.263580,-0.108530
cluster_271.txt,3.803064,0.028090,,convex,6.601830,2.293370,-0.112110
cluster_272.txt,4.957092,0.029810,,convex,6.582720,2.318200,-0.108930
cluster_273.txt,4.954149,0.013170,,convex,6.554130,2.378860,-0.119890
cluster_274.txt,5.579120,0.021650,,convex,6.633970,2.302100,-0.112350
cluster_275.txt,5.310557,0.023870,,convex,6.636440,2.361210,-0.107980
cluster_276.txt,4.699334,0.036440,,convex,6.678060,2.336940,-0.095830
cluster_277.txt,0.760591,0.008240,,convex,6.707350,2.307190,-0.123260
cluster_278.txt,2.361174,0.011690,,convex,6.693300,2.366540,-0.120630
cluster_279.txt,49.253633,0.057990,,convex,6.506490,2.412780,-0.076360
cluster_28.txt,5.236085,0.019730,0.50,alpha,5.605560,2.003010,-0.098400
cluster_280.txt,19.593937,0.049950,,convex,6.417600,2.521900,-0.097400
cluster_281.txt,0.478087,0.007630,,convex,6.494600,2.557160,-0.128180
cluster_282.txt,3.559527,0.017440,,convex,6.450110,2.585110,-0.117470
cluster_283.txt,0.262264,0.008700,,convex,6.497240,2.573270,-0.124690
cluster_284.txt,1.976462,0.015310,,convex,6.515200,2.521300,-0.128610
cluster_285.txt,2.738742,0.029350,,convex,6.527120,2.539890,-0.104810
cluster_286.txt,3.836068,0.023540,,convex,6.540630,2.582150,-0.122460
cluster_287.txt,46.352518,0.054060,,convex,6.641450,2.427330,-0.089620
cluster_288.txt,10.317022,0.034350,,convex,6.684440,2.411210,-0.104320
cluster_289.txt,22.108065,0.046290,,convex,6.712260,2.453540,-0.104430
cluster_29.txt,8.730332,0.030660,,convex,5.518310,2.080880,-0.091780
cluster_290.txt,3.158846,0.013390,,convex,6.689220,2.498930,-0.135820
cluster_291.txt,4.896677,0.023310,,convex,6.691670,2.580430,-0.120730
cluster_292.txt,1.360769,0.016430,,convex,6.768770,2.179810,-0.109560
cluster_293.txt,2.085054,0.015600,,convex,6.799200,2.193710,-0.108660
cluster_294.txt,3.694392,0.017610,,convex,6.771650,2.281550,-0.113470
cluster_295.txt,0.990292,0.015570,,convex,6.807740,2.231080,-0.111520
cluster_296.txt,5.766687,0.037530,,convex,6.838680,2.232250,-0.091200
cluster_297.txt,2.242754,0.018570,,convex,6.866790,2.197960,-0.107150
cluster_298.txt,4.319592,0.021540,,convex,6.821890,2.291630,-0.106520
cluster_299.txt,8.893780,0.043780,,convex,6.840810,2.323650,-0.086860
cluster_3.txt,0.772659,0.011550,,convex,5.745650,1.566280,-0.086820
cluster_30.txt,2.656866,0.015240,,convex,5.549580,2.117140,-0.108530
cluster_300.txt,1.555781,0.012610,,convex,6.801510,2.376750,-0.122910
cluster_301.txt,3.807618,0.015130,,convex,6.869290,2.399130,-0.117330
cluster_302.txt,4.215109,0.020950,,convex,6.774350,2.323870,-0.106140
cluster_303.txt,4.501966,0.025610,,convex,6.779360,2.355240,-0.102290
cluster_304.txt,3.953438,0.019560,,convex,6.921800,2.365610,-0.102500
cluster_305.txt,3.019361,0.013420,,convex,7.051700,2.295490,-0.133290
cluster_306.txt,1.418821,0.010710,,convex,7.110360,2.189140,-0.133280
cluster_307.txt,1.278012,0.009570,,convex,7.132340,2.279630,-0.139250
cluster_308.txt,2.526472,0.013540,,convex,7.157610,2.307430,-0.135860
cluster_309.txt,1.729288,0.011030,,convex,6.822990,2.434490,-0.122820
cluster_31.txt,2.175469,0.021790,,convex,5.554290,2.155030,-0.096040
cluster_310.txt,24.579167,0.045120,,convex,6.880880,2.441990,-0.087930
cluster_311.txt,0.531425,0.009060,,convex,6.914580,2.416590,-0.109530
cluster_312.txt,5.314645,0.019240,,convex,6.961320,2.461560,-0.105300
cluster_313.txt,9.218692,0.029810,,convex,6.817090,2.555430,-0.104410
cluster_314.txt,4.530981,0.032650,,convex,6.917320,2.574110,-0.099730
cluster_315.txt,0.828421,0.007760,,convex,7.028820,2.453330,-0.122760
cluster_316.txt,4.735201,0.016090,,convex,7.057390,2.517130,-0.117640
cluster_317.txt,3.110774,0.026200,,convex,6.979750,2.521350,-0.101680
cluster_318.txt,2.653967,0.013920,,convex,7.088470,2.447060,-0.123470
cluster_319.txt,1.800019,0.013820,,convex,6.347820,2.617450,-0.124360
cluster_32.txt,14.886519,0.022700,,convex,5.596840,2.173890,-0.099740
cluster_320.txt,27.332392,0.042040,,convex,6.392560,2.644420,-0.091590
cluster_321.txt,1.940961,0.019630,,convex,6.406940,2.708860,-0.109060
cluster_322.txt,0.797114,0.008880,,convex,6.341450,2.667990,-0.115500
cluster_323.txt,0.202627,0.004720,,convex,6.438430,2.642360,-0.121720
cluster_324.txt,0.566819,0.010600,,convex,6.458530,2.653230,-0.112510
cluster_325.txt,4.559047,0.026700,,convex,6.507160,2.679160,-0.100930
cluster_326.txt,1.750252,0.015230,,convex,6.464160,2.693900,-0.103150
cluster_327.txt,3.442098,0.021770,,convex,6.446660,2.716210,-0.098960
cluster_328.txt,4.737834,0.026470,,convex,6.361930,2.729570,-0.106890
cluster_329.txt,6.447585,0.014940,,convex,6.397320,2.831530,-0.111310
cluster_33.txt,2.507483,0.024310,,convex,5.602350,2.077010,-0.098180
cluster_330.txt,5.362031,0.021480,,convex,6.482500,2.740740,-0.093550
cluster_331.txt,0.404947,0.009260,,convex,6.478240,2.814790,-0.105870
cluster_332.txt,1.915538,0.011450,,convex,6.527610,2.773730,-0.105360
cluster_333.txt,1.957748,0.014310,,convex,6.539370,2.819990,-0.098880
cluster_334.txt,6.166679,0.027220,,convex,6.609270,2.633940,-0.121080
cluster_335.txt,9.672482,0.022680,,convex,6.702450,2.681930,-0.118270
cluster_336.txt,0.984393,0.012980,,convex,6.583370,2.774520,-0.103060
cluster_337.txt,2.386603,0.012730,,convex,6.642140,2.790690,-0.109100
cluster_338.txt,1.908964,0.012100,,convex,6.670640,2.772070,-0.116580
cluster_339.txt,1.323368,0.009070,,convex,6.689710,2.822980,-0.113440
cluster_34.txt,3.325738,0.016590,,convex,5.645420,2.179820,-0.117560
cluster_340.txt,7.040671,0.021240,,convex,6.377040,2.925340,-0.093950
cluster_341.txt,2.146378,0.013090,,convex,6.427050,2.889100,-0.103030
cluster_342.txt,1.983267,0.010940,,convex,6.467760,2.899680,-0.104500
cluster_343.txt,5.840709,0.023920,,convex,6.394090,2.998700,-0.063290
cluster_344.txt,6.990721,0.025860,,convex,6.580690,2.851950,-0.083950
cluster_345.txt,0.836344,0.017380,,convex,6.554940,2.880910,-0.088220
cluster_346.txt,113.478578,0.103520,,convex,6.560100,2.976880,0.002670
cluster_347.txt,1.376990,0.010590,,convex,6.635100,2.840620,-0.096410
cluster_348.txt,5.347681,0.025580,,convex,6.669080,2.889290,-0.088590
cluster_349.txt,6.902569,0.019300,,convex,6.731110,2.931420,-0.092830
cluster_35.txt,3.869324,0.020310,,convex,5.781860,1.987690,-0.110610
cluster_350.txt,0.133262,0.009110,,convex,6.544810,2.975210,-0.087050
cluster_351.txt,5.332557,0.018370,,convex,6.871890,2.728210,-0.119470
cluster_352.txt,2.639101,0.022250,,convex,6.903680,2.622120,-0.113090
cluster_353.txt,6.219468,0.024910,,convex,6.924220,2.720740,-0.112440
cluster_354.txt,4.293968,0.020060,,convex,6.957790,2.631620,-0.109430
cluster_355.txt,14.236697,0.031560,,convex,6.017820,1.354640,-0.041400
cluster_356.txt,2.650184,0.017600,,convex,6.059390,1.344840,-0.054500
cluster_357.txt,2.702161,0.021280,,convex,5.935990,1.426070,-0.050670
cluster_358.txt,4.614724,0.027150,,convex,5.965130,1.444750,-0.043780
cluster_359.txt,1.216148,0.011800,,convex,6.097400,1.495540,-0.053740
cluster_36.txt,3.967892,0.018950,,convex,5.784420,2.045110,-0.111000
cluster_360.txt,1.726154,0.013150,,convex,6.057800,1.510650,-0.053820
cluster_361.txt,2.057522,0.016830,,convex,6.096540,1.365900,-0.051470
cluster_362.txt,1.181298,0.011400,,convex,6.182850,1.433190,-0.043520
cluster_363.txt,5.426625,0.028510,,convex,6.204810,1.433850,-0.018940
cluster_364.txt,1.608949,0.012380,,convex,6.125130,1.445040,-0.056080
cluster_365.txt,1.056359,0.018550,,convex,6.221100,1.303100,-0.035960
cluster_366.txt,1.592066,0.018450,,convex,6.282270,1.303070,-0.033930
cluster_367.txt,0.683667,0.012350,,convex,5.949600,1.566500,-0.060850
cluster_368.txt,41.296285,0.047300,,convex,6.320080,1.913340,0.003940
cluster_369.txt,5.552136,0.026750,,convex,6.358460,1.298270,-0.024680
cluster_37.txt,0.789999,0.010320,,convex,5.677350,2.162990,-0.125040
cluster_370.txt,12.690899,0.049440,,convex,6.481620,1.396000,0.002080
cluster_371.txt,13.768045,0.057360,,convex,6.534800,1.464970,-0.011030
cluster_372.txt,5.616339,0.018000,,convex,6.623890,1.410730,-0.040090
cluster_373.txt,8.102945,0.028660,,convex,6.575840,1.458040,-0.040370
cluster_374.txt,1.488818,0.013210,,convex,6.614820,1.456120,-0.045280
cluster_375.txt,2.928333,0.031620,,convex,6.565360,1.515690,-0.037050
cluster_376.txt,7.066450,0.029190,,convex,6.671780,1.432770,-0.029420
cluster_377.txt,6.020635,0.032850,,convex,6.759300,1.485470,-0.036350
cluster_378.txt,6.804719,0.025230,,convex,6.713600,1.520450,-0.040520
cluster_379.txt,11.366103,0.053870,,convex,6.461150,1.585900,-0.019840
cluster_38.txt,5.873209,0.025290,,convex,5.862760,2.098670,-0.114170
cluster_380.txt,1.254127,0.011470,,convex,6.513970,1.534270,-0.055500
cluster_381.txt,1.733835,0.026000,,convex,6.547090,1.567240,-0.048140
cluster_382.txt,0.514425,0.009790,,convex,6.581650,1.541390,-0.058290
cluster_383.txt,6.989243,0.018890,,convex,6.614610,1.580180,-0.047760
cluster_384.txt,1.039188,0.009080,,convex,6.667180,1.520180,-0.058570
cluster_385.txt,1.805027,0.021340,,convex,6.693590,1.526780,-0.042120
cluster_386.txt,0.169465,0.006890,,convex,6.650310,1.539160,-0.063040
cluster_387.txt,1.433856,0.014170,,convex,6.667130,1.605100,-0.052950
cluster_388.txt,11.835281,0.031760,,convex,6.707900,1.636580,-0.036470
cluster_389.txt,5.833843,0.026450,,convex,6.730150,1.566670,-0.041490
cluster_39.txt,3.290420,0.017920,,convex,5.777900,2.144500,-0.112090
cluster_390.txt,1.764327,0.019570,,convex,6.569660,1.653950,-0.048310
cluster_391.txt,7.205097,0.017800,,convex,6.555450,1.687090,-0.052990
cluster_392.txt,8.875327,0.027870,,convex,6.738040,1.675640,-0.030960
cluster_393.txt,3.369027,0.022820,,convex,6.763810,1.508640,-0.042880
cluster_394.txt,3.155771,0.025580,,convex,6.784810,1.523850,-0.037720
cluster_395.txt,0.627589,0.013470,,convex,6.784840,1.595780,-0.053430
cluster_396.txt,3.459285,0.021790,,convex,6.810960,1.563840,-0.047110
cluster_397.txt,9.876878,0.032060,,convex,6.780330,1.678810,-0.033630
cluster_398.txt,0.926158,0.008850,,convex,6.827310,1.649670,-0.059220
cluster_399.txt,10.397028,0.025720,,convex,6.895360,1.679370,-0.044770
cluster_4.txt,1.485900,0.012420,,convex,5.695460,1.619420,-0.080420
cluster_40.txt,2.927615,0.014420,,convex,5.968600,1.840730,-0.114400
cluster_400.txt,20.630950,0.041230,,convex,6.952310,1.651280,-0.022000
cluster_41.txt,4.687420,0.013190,,convex,6.007950,1.805320,-0.112160
cluster_42.txt,1.358634,0.009990,,convex,6.037280,1.799420,-0.111680
cluster_43.txt,1.423546,0.009770,,convex,5.926120,1.947450,-0.127450
cluster_44.txt,3.461446,0.019270,,convex,6.047910,1.880990,-0.118310
cluster_45.txt,4.871516,0.025820,,convex,6.056470,1.916050,-0.110130
cluster_46.txt,1.519656,0.017380,,convex,6.063560,1.933320,-0.116730
cluster_47.txt,6.654154,0.024890,,convex,5.953510,2.007790,-0.119210
cluster_48.txt,1.047498,0.007510,,convex,5.985870,1.985380,-0.128420
cluster_49.txt,4.518925,0.016620,,convex,6.025750,1.971270,-0.126560
cluster_5.txt,2.967768,0.013940,,convex,5.778440,1.551070,-0.084910
cluster_50.txt,1.690012,0.010610,,convex,6.096880,1.970800,-0.125740
cluster_51.txt,0.769115,0.009840,,convex,6.049130,2.027420,-0.136960
cluster_52.txt,7.252904,0.020050,,convex,6.002750,2.118430,-0.129970
cluster_53.txt,12.224520,0.045430,,convex,6.108700,2.116750,-0.089200
cluster_54.txt,28.266171,0.069010,,convex,6.171790,2.131650,-0.044730
cluster_55.txt,7.807332,0.026580,,convex,6.279140,2.150830,-0.084590
cluster_56.txt,2.829987,0.024110,,convex,6.343090,1.555750,-0.053880
cluster_57.txt,6.277276,0.035830,,convex,6.443430,1.627780,-0.044110
cluster_58.txt,2.001630,0.022180,,convex,6.536240,1.588590,-0.057400
